,title,1,2,3,4
1621,T-ara(티아라) _ Cry Cry (MV Ver2).3gpp.mp3,3.0,4.0,2.0,7.0
1622,T-ARA(티아라) _ Roly Poly(롤리폴리) _ MV.3gpp.mp3,5.0,1.0,5.0,8.0
1623,Tangled (라푼젤) OST - I See the Light (Lyrics 해석).3gpp.mp3,4.0,2.0,0.0,8.0
1624,Taylor Swift - Love Story.3gpp.mp3,5.0,1.0,3.0,9.0
1625,Taylor Swift - Mean.3gpp.mp3,2.0,5.0,1.0,9.0
1626,Taylor Swift - Mine.3gpp.mp3,0.0,4.0,1.0,10.0
1627,Taylor Swift - You Belong With Me.3gpp.mp3,3.0,3.0,5.0,7.0
1628,Tell Me.3gpp.mp3,0.0,3.0,5.0,7.0
1629,The Space Between (틈).3gpp.mp3,4.0,5.0,5.0,7.0
1630,Through the Night (밤편지).3gpp.mp3,0.0,0.0,2.0,7.0
1631,Time for the moon night (밤).3gpp.mp3,0.0,4.0,0.0,7.0
1632,Timeless.3gpp.mp3,0.0,0.0,1.0,8.0
1633,Touch.3gpp.mp3,2.0,5.0,5.0,8.0
1634,Traffic light (신호등).3gpp.mp3,1.0,4.0,4.0,9.0
1635,Trouble Maker (TROUBLE MAKER).3gpp.mp3,4.0,1.0,2.0,10.0
1636,Troye Sivan - IN A DREAM (Official Audio).3gpp.mp3,3.0,2.0,5.0,10.0
1637,Twenty-three (스물셋).3gpp.mp3,2.0,4.0,5.0,10.0
1638,TWICE Talk that Talk MV.3gpp.mp3,4.0,0.0,5.0,10.0
1639,TWIT (멍청이(twit)).3gpp.mp3,4.0,0.0,2.0,8.0
1640,U & I (U & I).3gpp.mp3,5.0,0.0,0.0,9.0
1641,U-Go-Girl (유고걸) (With 낯선).3gpp.mp3,1.0,3.0,2.0,7.0
1642,U.3gpp.mp3,5.0,0.0,2.0,9.0
1643,Ugly.3gpp.mp3,0.0,0.0,5.0,7.0
1644,Uh-Oh (Uh-Oh).3gpp.mp3,0.0,4.0,4.0,8.0
1645,Up & Down.3gpp.mp3,5.0,1.0,2.0,9.0
1646,WA DA DA.3gpp.mp3,0.0,2.0,2.0,10.0
1647,WANNABE.3gpp.mp3,2.0,1.0,1.0,10.0
1648,WE GO.3gpp.mp3,3.0,3.0,1.0,10.0
1649,WE LIKE 2 PARTY.3gpp.mp3,4.0,0.0,2.0,10.0
1650,Westlife - Fool Again (Official Video).3gpp.mp3,4.0,4.0,1.0,10.0
1651,Westlife - My Love (Official Video).3gpp.mp3,4.0,0.0,1.0,7.0
1652,Westlife - Uptown Girl (Official Video).3gpp.mp3,4.0,5.0,5.0,10.0
1653,Westlife - You Raise Me Up (Official Video).3gpp.mp3,2.0,2.0,1.0,8.0
1654,What is Love.3gpp.mp3,2.0,3.0,0.0,10.0
1655,What Makes You Beautiful.3gpp.mp3,0.0,0.0,3.0,9.0
1656,Why Try.3gpp.mp3,4.0,1.0,3.0,10.0
1657,Wi Ing Wi Ing.3gpp.mp3,3.0,5.0,1.0,9.0
1658,Wonder Girls Be My Baby MV.3gpp.mp3,4.0,1.0,1.0,8.0
1659,YEPPI YEPPI.3gpp.mp3,3.0,3.0,0.0,7.0
1660,YES or YES.3gpp.mp3,1.0,2.0,2.0,7.0
1661,You And I.3gpp.mp3,2.0,0.0,0.0,7.0
1662,[FHD] 1 Frozen(겨울왕국) - Do You Want To Build A Snowman (영어+한글자막).3gpp.mp3,0.0,1.0,4.0,10.0
1663,[HD] 1 Tangled(라푼젤) - When Will My Life Begin (영어+한글자막).3gpp.mp3,4.0,3.0,5.0,9.0
1664,[MV] ORANGE CARAMEL 까탈레나(Catallena) Music video.3gpp.mp3,0.0,3.0,1.0,8.0
1665,[MV] Secret(시크릿) _ Shy Boy(샤이보이).3gpp.mp3,4.0,1.0,1.0,10.0
1666,[MV] SEVENTEEN(세븐틴) - 어쩌나 (Oh My!).3gpp.mp3,3.0,5.0,2.0,10.0
1667,[음원가사] 이유 갓지(GOD G) 않은 이유(아이유 박명수) - 레옹 가사.3gpp.mp3,2.0,1.0,2.0,8.0
1668,[음원가사] 황태지(황광희 태양 지드래곤) - 맙소사.3gpp.mp3,3.0,1.0,5.0,10.0
1669,강남스타일 (Gangnam Style).3gpp.mp3,3.0,1.0,1.0,9.0
1670,겨울왕국 OST ❄️ Love Is An Open Door - Kristen Bell Santino Fontana [영상가사해석발음한글자막lyrics].3gpp.mp3,3.0,3.0,3.0,10.0
1671,겨울왕국2 OST ❄️ 올라프 노래 When I Am Older - Josh Gad [영상가사해석발음한글자막번역lyrics].3gpp.mp3,5.0,4.0,4.0,9.0
1672,고백하던 날 The Day of Confession.3gpp.mp3,5.0,4.0,4.0,10.0
1673,공허해 (Empty).3gpp.mp3,4.0,3.0,1.0,8.0
1674,나는 달라 (Im Different) ft Bobby.3gpp.mp3,1.0,4.0,4.0,8.0
1675,낙하 (NAKKA) (with IU).3gpp.mp3,4.0,3.0,5.0,7.0
1676,내 방을 여행하는 법.3gpp.mp3,2.0,0.0,3.0,10.0
1677,너의 모든 순간.3gpp.mp3,4.0,3.0,1.0,8.0
1678,넌 Is 뭔들.3gpp.mp3,3.0,1.0,2.0,9.0
1679,눈누난나 (NUNU NANA).3gpp.mp3,3.0,3.0,5.0,7.0
1680,덤디덤디 (DUMDi DUMDi).3gpp.mp3,0.0,2.0,1.0,9.0
1681,돌덩이.3gpp.mp3,1.0,5.0,0.0,7.0
1682,뚜두뚜두 (DDU-DU DDU-DU).3gpp.mp3,0.0,4.0,5.0,9.0
1683,라비앙로즈 (La Vie en Rose).3gpp.mp3,1.0,4.0,4.0,8.0
1684,러시안 룰렛 Russian Roulette.3gpp.mp3,3.0,3.0,4.0,8.0
1685,루팡 (Lupin).3gpp.mp3,0.0,2.0,5.0,10.0
1686,리듬 속의 그 춤을.3gpp.mp3,0.0,5.0,3.0,9.0
1687,마이티마우스톡톡 (mighty mouth).3gpp.mp3,0.0,1.0,4.0,9.0
1688,마지막처럼 (As If Its Your Last).3gpp.mp3,0.0,4.0,2.0,10.0
1689,마피아 In the morning.3gpp.mp3,4.0,2.0,1.0,8.0
1690,맛 Hot Sauce.3gpp.mp3,1.0,5.0,5.0,8.0
1691,박수쳐 (Clap Your Hands).3gpp.mp3,5.0,3.0,4.0,10.0
1692,버퍼링 Glitch Mode.3gpp.mp3,4.0,4.0,1.0,10.0
1693,벌써 12시 Gotta Go.3gpp.mp3,5.0,0.0,4.0,7.0
1694,벌써 일년.3gpp.mp3,2.0,2.0,0.0,8.0
1695,벚꽃 엔딩.3gpp.mp3,0.0,4.0,1.0,7.0
1696,봄날.3gpp.mp3,5.0,5.0,2.0,8.0
1697,불장난 (Playing With Fire).3gpp.mp3,5.0,0.0,1.0,8.0
1698,불타오르네 (FIRE).3gpp.mp3,1.0,0.0,2.0,8.0
1699,붐바야 (Boombayah).3gpp.mp3,0.0,2.0,5.0,9.0
1700,브라운 아이즈(Brown Eyes) - 점점  가사.3gpp.mp3,4.0,1.0,2.0,9.0
1701,빨간 맛 Red Flavor.3gpp.mp3,5.0,3.0,5.0,8.0
1702,소녀.3gpp.mp3,2.0,3.0,3.0,8.0
1703,시작.3gpp.mp3,4.0,0.0,0.0,8.0
1704,시크릿 (Secret) _ 별빛달빛 (Starlight Moonlight) MV.3gpp.mp3,5.0,4.0,3.0,10.0
1705,썸 탈꺼야.3gpp.mp3,4.0,5.0,1.0,9.0
1706,씨스타(SISTAR) -So Cool Music Video.3gpp.mp3,4.0,2.0,3.0,10.0
1707,아낙네 (Fiancé).3gpp.mp3,3.0,5.0,2.0,9.0
1708,아로하 Aloha.3gpp.mp3,1.0,1.0,4.0,7.0
1709,아이유   내 손을 잡아.3gpp.mp3,3.0,2.0,1.0,8.0
1710,어떤X (What Type of X).3gpp.mp3,0.0,4.0,3.0,8.0
1711,어머님이 누구니 (Whos your mama) (Feat Jessi).3gpp.mp3,0.0,1.0,3.0,10.0
1712,에너제틱 Energetic.3gpp.mp3,0.0,0.0,3.0,7.0
1713,여행.3gpp.mp3,5.0,4.0,0.0,8.0
1714,연결고리힙합 YGGRHip Hop.3gpp.mp3,3.0,4.0,3.0,9.0
1715,영웅 Kick It 英雄.3gpp.mp3,0.0,3.0,3.0,10.0
1716,오빠차 OPPA CAR.3gpp.mp3,0.0,2.0,0.0,7.0
1717,오스틴 (ASTN) - Youre Almost There 가사 번역 뮤직비디오.3gpp.mp3,3.0,1.0,5.0,8.0
1718,울랄라세션 (ULALASESSION) - 아름다운 밤 (Beautiful Night).3gpp.mp3,0.0,4.0,0.0,7.0
1719,워커홀릭.3gpp.mp3,1.0,3.0,2.0,10.0
1720,음오아예 (Um Oh Ah Yeh).3gpp.mp3,5.0,0.0,0.0,7.0
1721,음파음파 Umpah Umpah.3gpp.mp3,5.0,5.0,5.0,7.0
1722,이 노래가 클럽에서 나온다면 Fire up.3gpp.mp3,1.0,3.0,0.0,7.0
1723,이럴거면 그러지말지 Shouldnt Have… (Feat Young K).3gpp.mp3,4.0,0.0,1.0,10.0
1724,작은 것들을 위한 시 (Boy with Luv) feat Halsey.3gpp.mp3,4.0,1.0,4.0,8.0
1725,좋겠다.3gpp.mp3,2.0,5.0,3.0,10.0
1726,짐살라빔 Zimzalabim.3gpp.mp3,3.0,2.0,5.0,8.0
1727,처진 달팽이_압구정 날라리 korean lyrics.3gpp.mp3,1.0,4.0,0.0,9.0
1728,첫 눈 The First Snow.3gpp.mp3,2.0,5.0,3.0,7.0
1729,첫눈처럼 너에게 가겠다 I will go to you like the first snow.3gpp.mp3,5.0,0.0,1.0,10.0
1730,최고의 행운 Best Luck.3gpp.mp3,3.0,4.0,4.0,8.0
1731,크레용 (Crayon).3gpp.mp3,4.0,4.0,4.0,9.0
1732,토이스토리 Toy Story OST - Youve Got a Friend in Me [가사해석번역].3gpp.mp3,2.0,4.0,4.0,7.0
1733,하루하루 (Haru Haru).3gpp.mp3,5.0,0.0,1.0,7.0
1734,한숨 (Breathe).3gpp.mp3,5.0,0.0,4.0,10.0
1735,행복 (Happiness).3gpp.mp3,2.0,1.0,0.0,10.0
1736,환상속의 그대 Miracle.3gpp.mp3,3.0,3.0,2.0,9.0
1737,훗 Hoot.3gpp.mp3,4.0,3.0,5.0,10.0
1738,휘파람 (Whistle).3gpp.mp3,4.0,0.0,4.0,9.0
1739,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야 Your Shampoo Scent In The Flowers.3gpp.mp3,5.0,4.0,3.0,10.0
1740,힘 내! Way to go.3gpp.mp3,1.0,4.0,1.0,8.0
